country_m49,country_alpha3,country_name,series_code,goal,applicability,expected_cadence_years,latest_year,observed_years,recent_completeness,staleness,regularity,has_aggregate_slice,disaggregation,nature_counts,global_scarcity,measurement_priority_v1,score_components
52,BRB,Barbados,SH_FPL_INFM,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_FPL_MTMM,3,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_H2O_SAFE,6,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_HLF_EMED,3,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_LGR_ACSRHE,5,universal,1,2019,2019,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 1}",1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_MDD_CHLD,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_OOP_XPD_EARNNET40,3,universal,1,2016,2016,0.0,1.0,,True,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 13}",1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_PRV_SMOK,3,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_STA_FGMS,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_STA_MALR,3,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_STA_WASHARI,3,universal,1,2019,2019,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 1}",1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SH_SUD_ALCOL,3,universal,1,2016,2016,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""unavailable"": 3}",1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SI_AGR_SSFP,2,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SI_HEI_TOTL,10,universal,3,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SL_EMP_FTLINJUR,8,universal,1,2016,2016,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 1}",1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SL_EMP_RCOST_MO,10,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SL_TLF_CHLDEA,8,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SP_DISP_RESOL,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SP_DYN_ADKL,3,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SP_DYN_MRBF18,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SP_LGL_LNDAGSEC,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SP_LGL_LNDSTR,1,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SP_PSR_OSATIS_HLTH,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,ST_EEV_STDACCT,12,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,ST_GDP_ZS,8,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_ARM_SZTRACE,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_PRR_ROBB,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_SNS_WALN_DRK,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_VAW_MARR,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_VAW_NONMARR,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_VAW_PHYPYV,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_VAW_SXVLN,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_VOH_SXPH,11,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,VC_VOV_ROBB,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},1.0,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 1.0, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
108,BDI,Burundi,DC_ENVTECH_IMP,17,universal,1,2022,2015;2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 8}",1.0,82.08,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.604167, ""staleness"": 1.0}"
108,BDI,Burundi,EN_LKRV_PWAC,6,universal,1,2022,2015;2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 8}",1.0,82.08,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.604167, ""staleness"": 1.0}"
108,BDI,Burundi,EN_MAT_DOMCMPC,8,universal,1,2022,2015;2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 112}",1.0,82.08,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.604167, ""staleness"": 1.0}"
108,BDI,Burundi,FB_ATM_TOTL,8,universal,1,2022,2015;2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 8}",1.0,82.08,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.604167, ""staleness"": 1.0}"
108,BDI,Burundi,SH_STA_BRTC,3,universal,1,2022,2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 7}",1.0,82.08,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.604167, ""staleness"": 1.0}"
818,EGY,Egypt,EG_TBA_H2CO,6,universal,1,2023,2017;2020;2023,0.2,0.6667,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""unavailable"": 3}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.9375, ""staleness"": 0.6667}"
818,EGY,Egypt,ER_H2O_IWRMD,6,universal,1,2023,2017;2020;2023,0.2,0.6667,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 3}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.9375, ""staleness"": 0.6667}"
818,EGY,Egypt,SD_CPA_UPRDP,11,universal,1,2023,2020;2023,0.2,0.6667,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 2}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.9375, ""staleness"": 0.6667}"
818,EGY,Egypt,SL_TLF_CHLDEA,8,universal,1,2023,2023,0.2,0.6667,,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country_adjusted"": 3}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.9375, ""staleness"": 0.6667}"
818,EGY,Egypt,VC_VAW_MARR,5,universal,1,2023,2023,0.2,0.6667,,False,"{""age"": true, ""location"": false, ""sex"": false}","{""estimated"": 2}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.9375, ""staleness"": 0.6667}"
818,EGY,Egypt,VC_VAW_NONMARR,5,universal,1,2023,2023,0.2,0.6667,,False,"{""age"": true, ""location"": false, ""sex"": false}","{""estimated"": 2}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.9375, ""staleness"": 0.6667}"
352,ISL,Iceland,EN_REF_WASCOL,11,universal,1,2017,2017,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 1}",0.9896,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9896, ""population_percentile"": 0.114583, ""staleness"": 1.0}"
414,KWT,Kuwait,AG_FOOD_WST,12,universal,1,2022,2019;2022,0.2,1.0,,True,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 8}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,ER_BDY_ABT2NP,15,universal,1,2022,2022,0.2,1.0,,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 2}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,ER_WLD_TRPOACH,15,universal,1,2021,2016;2017;2018;2021,0.2,1.0,0.6387,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 16}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,NV_IND_TECH,9,universal,1,2021,2015;2016;2017;2018;2019;2020;2021,0.2,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 7}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,SH_DTH_NCOM,3,universal,1,2021,2015;2019;2020;2021,0.2,1.0,0.5858,False,"{""age"": false, ""location"": false, ""sex"": true}","{""estimated"": 12}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,SH_STA_POISN,3,universal,1,2021,2015;2019;2020;2021,0.2,1.0,0.5858,True,"{""age"": false, ""location"": false, ""sex"": true}","{""estimated"": 12}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,SH_STA_SCIDE,3,universal,1,2021,2015;2019;2020;2021,0.2,1.0,0.5858,True,"{""age"": false, ""location"": false, ""sex"": true}","{""estimated"": 12}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,SH_STA_TRAF,3,universal,1,2021,2021,0.2,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 1}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
414,KWT,Kuwait,VC_PRS_UNSNT,16,universal,1,2021,2016;2019;2020;2021,0.2,1.0,0.6387,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 4}",1.0,82.08,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
548,VUT,Vanuatu,DI_ILL_IN,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9948,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.109375, ""staleness"": 1.0}"
548,VUT,Vanuatu,SE_ADT_EDUCTRN,4,universal,1,2020,2019;2020,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 17}",0.9948,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.109375, ""staleness"": 1.0}"
548,VUT,Vanuatu,SG_URB_CSPART,11,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9948,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.109375, ""staleness"": 1.0}"
548,VUT,Vanuatu,SI_DST_FISP,10,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9948,82.08,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.109375, ""staleness"": 1.0}"
24,AGO,Angola,SI_POV_50MI,10,universal,3,2018,2018,0.0,0.7778,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 1}",0.6891,82.05,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.6891, ""population_percentile"": 0.802083, ""staleness"": 0.7778}"
24,AGO,Angola,SI_POV_DAY1,1,universal,3,2018,2018,0.0,0.7778,,True,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 8}",0.6891,82.05,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.6891, ""population_percentile"": 0.802083, ""staleness"": 0.7778}"
108,BDI,Burundi,SG_LGL_LNDFEMOD,5,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.4974,82.03,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.4974, ""population_percentile"": 0.604167, ""staleness"": 1.0}"
324,GIN,Guinea,SI_RMT_COST,10,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.4819,82.03,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.4819, ""population_percentile"": 0.619792, ""staleness"": 1.0}"
140,CAF,Central African Republic,SE_TOT_PRFL,4,universal,3,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.7098,82.01,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.7098, ""population_percentile"": 0.390625, ""staleness"": 1.0}"
414,KWT,Kuwait,SG_DSR_LGRGSR,1,universal,2,2017,2015;2016;2017,0.0,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 9}",0.7461,82.01,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.7461, ""population_percentile"": 0.354167, ""staleness"": 1.0}"
422,LBN,Lebanon,VC_VOV_GDSD,10,universal,5,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.6891,82.01,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.6891, ""population_percentile"": 0.411458, ""staleness"": 1.0}"
51,ARM,Armenia,EN_LND_INDQTHSNG,11,universal,5,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.7927,82.0,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.7927, ""population_percentile"": 0.307292, ""staleness"": 1.0}"
232,ERI,Eritrea,SI_POV_NAHC,1,universal,3,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.7668,82.0,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.7668, ""population_percentile"": 0.333333, ""staleness"": 1.0}"
516,NAM,Namibia,SM_DTH_MIGR,10,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.7876,82.0,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.7876, ""population_percentile"": 0.3125, ""staleness"": 1.0}"
724,ESP,Spain,SD_XPD_ESED,1,universal,1,2022,2015;2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 8}",0.7617,82.0,"{""completeness_deficit"": 0.6, ""global_scarcity"": 0.7617, ""population_percentile"": 0.838542, ""staleness"": 1.0}"
152,CHL,Chile,GF_XPD_GBPC,16,universal,1,2022,2015;2016;2017;2018;2019;2020;2021;2022,0.4,1.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 8}",0.9326,81.99,"{""completeness_deficit"": 0.6, ""global_scarcity"": 0.9326, ""population_percentile"": 0.666667, ""staleness"": 1.0}"
328,GUY,Guyana,FI_FSI_FSKRTC,10,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9275,81.99,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9275, ""population_percentile"": 0.171875, ""staleness"": 1.0}"
705,SVN,Slovenia,SL_DOM_TSPD,5,universal,5,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.8497,81.99,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.8497, ""population_percentile"": 0.25, ""staleness"": 1.0}"
626,TLS,Timor-Leste,SD_MDP_MUHC,1,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.8756,81.99,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.8756, ""population_percentile"": 0.223958, ""staleness"": 1.0}"
52,BRB,Barbados,DI_ILL_IN,16,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9948,81.98,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SE_ADT_EDUCTRN,4,universal,1,2016,2016,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9}",0.9948,81.98,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SG_URB_CSPART,11,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9948,81.98,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
52,BRB,Barbados,SI_DST_FISP,10,universal,1,,,0.0,1.0,,False,"{""age"": false, ""location"": false, ""sex"": false}",{},0.9948,81.98,"{""completeness_deficit"": 1.0, ""global_scarcity"": 0.9948, ""population_percentile"": 0.104167, ""staleness"": 1.0}"
